,Var1
1087-1,3.9760706263628207
1088-1,1.2816953895112906
1089-1,1.3908398734906986
1090-1,8.9340410448231538
1091-1,1.8147749626460845
1092-1,1.7618590885887415
1093-1,2.0364696075485913
1094-1,1.2054462150359808
1095-1,2.4167366594369044
1096-1,1.5338393932542516
1097-1,4.9184863035020436
1098-1,3.8244555448867872
1099-1,2.1593887100757763
1100-1,1.7388319432836306
1101-1,1.6715652862302459
1102-1,2.0451576085957379
1103-1,1.9502878504917169
1104-1,2.148055760153242
1105-1,4.1447785613529042
1106-1,2.710171252566083
1107-1,4.9500117231927678
1108-1,2.2592229296422599
1109-1,3.3742750586318584
1110-1,1.6985609692932824
1111-1,2.198512747440136
1112-1,2.1611628130485143
1113-1,2.4578783696291597
1114-1,5.191770266497965
1115-1,4.0637526432330997
1116-1,2.800415761761724
1117-1,1.4656725411944629
1118-1,1.8553258835915836
1119-1,2.0494491310994687
1120-1,2.5734802654641737
1121-1,4.785531159003189
1122-1,4.6854350029157947
1123-1,3.0041545817264259
1124-1,2.3680225076818102
1125-1,2.7483184403544505
1126-1,1.4249018551787933
1127-1,2.0822986297230424
1128-1,2.571940263972714
1129-1,1.409577449737067
1130-1,3.1848266806970131
1131-1,1.4438859438351621
1132-1,1.2163793661942695
1133-1,3.3106458968907146
1134-1,0.80732841592586801
1135-1,3.99363546183204
1136-1,1.4204676470745317
1137-1,1.01890013082757
1138-1,1.105319857364794
1139-1,1.033179404491571
1140-1,2.0183523446445215
1141-1,1.4132241624914568
1142-1,2.0176950701144918
1143-1,1.6465947602495838
1144-1,1.6190909701896428
1145-1,2.6586977381916692
1146-1,2.3075344672382427
1147-1,2.087088604707295
1148-1,4.9317460541648854
1149-1,4.6565978463869984
1150-1,2.8505888767374774
1151-1,1.6335919659768461
1152-1,3.1232435051259433
1153-1,7.1310937141447557
1154-1,1.6438124519265431
1155-1,2.7290442186518242
1156-1,2.208526516160056
1157-1,5.1845137861221682
1158-1,2.5983124408163398
1159-1,1.2376137762403032
1160-1,2.7016066782324257
1161-1,0.98376125657444224
1162-1,1.168896142790474
1163-1,0.72670640741132853
1164-1,1.3922850087659355
1165-1,0.80192681094782203
1166-1,4.7815770112831144
1167-1,1.4309210271449875
1168-1,1.1689596703310927
1169-1,0.47684149047494867
1170-1,0.66582580370759514
1171-1,0.54898569693614918
1172-1,0.71900341973582371
1173-1,1.6978285475985335
1174-1,0.59287801579427812
1175-1,1.1005844917663228
1176-1,0.72204853615964437
1177-1,0.83524093996795301
1178-1,1.9768343551028529
1179-1,1.092793415386496
1180-1,1.3694513337630996
1181-1,2.7331740977162111
1182-1,0.81588419505975873
1183-1,1.0352471001646422
1184-1,1.2910174321891612
1185-1,0.97339848656511196
1186-1,0.9666341311920672
1187-1,1.2629345785106971
1188-1,3.6911259717994671
1189-1,1.2384474175373927
1190-1,1.3242568672319261
1191-1,2.2419344933858909
1192-1,0.59684312406489914
1193-1,0.51764502520487066
1194-1,1.003131036136923
1195-1,1.1825548800303036
1196-1,0.9519061905159425
1197-1,2.1910178669742981
1198-1,1.5427513515825895
1199-1,1.413868338215166
1200-1,1.302901582560906
1201-1,1.8879703909245442
1202-1,1.154065587824779
1203-1,1.2531672349175831
1204-1,1.9052474894853573
1205-1,2.1622604600428867
1206-1,0.70295110016963025
1207-1,1.014547827507716
1208-1,1.397415219314065
1209-1,1.2023737965271459
1210-1,1.3447779843210688
1211-1,1.9331666989736855
1212-1,2.7140797202761697
1213-1,1.1588516190542264
1214-1,1.6278891352592522
1215-1,1.0306652080250096
1216-1,7.249795067455973
1217-1,2.0130665117929651
1218-1,2.7491237642994877
1219-1,2.5872566861747006
1220-1,3.6763718922824511
1221-1,1.0554603920533945
1222-1,1.1105555175865343
1223-1,2.2948651712916588
1224-1,0.98945274810313955
1225-1,1.2861749862886731
1226-1,0.96840523489160935
1227-1,1.8837193886385108
1228-1,3.1081432361029013
1229-1,3.0978786428329381
1230-1,2.4323925453601287
1231-1,3.0455831703326628
1232-1,1.8396091820636267
1233-1,0.90146174877273466
1234-1,0.93479707380675547
1235-1,1.4872709320061059
1236-1,1.4476497016158263
1237-1,2.0399375154677868
1238-1,2.224069099144423
1239-1,1.6637574003013633
1240-1,1.4666868814930356
1241-1,1.1948512209523552
1242-1,6.58513784777334
1243-1,3.9741262776628834
1244-1,1.7578411269626457
1245-1,1.5197224753312886
1246-1,0.65844650472703048
1247-1,1.4006296956441699
1248-1,1.7480213776217486
1249-1,1.9630050483656327
1250-1,2.0269150074298716
1251-1,1.3434943332489837
1252-1,1.0256134977825218
1253-1,1.8132894097228973
1254-1,1.266933529447509
1255-1,1.0362892748078174
1256-1,1.2014545320469949
1257-1,1.9052170584825954
1258-1,1.6277731975147163
1259-1,2.0197927845893835
1260-1,1.5034366723801831
1261-1,0.87131841665655851
1262-1,1.0791169559238205
1263-1,1.0139921971984152
1264-1,0.91974785234547185
1265-1,1.767798397521414
1266-1,0.84811734769806113
1267-1,1.6375885950598692
1268-1,0.67915184873738355
1269-1,1.2309238463010077
1270-1,0.7518832616997615
1271-1,1.0374449162546278
1272-1,1.4745249602444903
1273-1,0.69084318099746245
1274-1,1.736416373434893
1275-1,1.2312154278531366
1276-1,2.2780084583857803
1277-1,1.2312261627160452
1278-1,1.0568687705907052
1279-1,0.92439844664197435
1280-1,1.0489709914047127
1281-1,0.8108787220465391
1282-1,0.87992807753522284
1283-1,0.90957101047313482
1284-1,0.72714936742073
1285-1,0.79051665796768633
1286-1,1.1404716491326456
1287-1,0.54543740157628473
1288-1,0.59058308012453975
1289-1,0.98199300455135674
1290-1,0.31710749509693781
1291-1,1.2372020381977409
1292-1,0.70803290460914314
1293-1,0.88031607303543724
1294-1,1.5257504127425123
1295-1,0.71910250001755027
1296-1,1.2725790051315988
1297-1,1.1474336975803319
1298-1,2.0597123599729255
1299-1,1.0741593496542643
1300-1,2.3040925979653704
1301-1,1.3182914076137804
1302-1,0.91179721663827729
1303-1,0.93934943988103847
1304-1,0.89514425177670842
1305-1,1.5047669547670535
1306-1,0.30907670954871663
1307-1,0.49090855645814258
1308-1,0.49821471798578448
1309-1,2.4762471511096305
1310-1,0.46784019544322758
1311-1,1.2191350629825852
1312-1,2.002238052025985
1313-1,0.65803739453044818
1314-1,1.3749527551002396
1315-1,0.6449425396767815
1316-1,2.2315983344666526
1317-1,0.76314518243743312
1318-1,0.94866249358463883
1319-1,0.83174684315541125
1320-1,0.70482426841274426
1321-1,0.94695391197602174
1322-1,1.5738965735050696
1323-1,0.88475346228624452
1324-1,1.6179862522980208
1325-1,0.64816195551658662
1326-1,1.3076410234511784
1327-1,1.3563636852492418
1328-1,0.75068779429312071
1329-1,2.5659848827998579
1330-1,2.3950935320818942
1331-1,0.94000387352887138
1332-1,1.4554008243329124
1333-1,1.4554193964959188
1334-1,1.0573624571205185
1335-1,0.9934025897640093
1336-1,4.1725029898325108
1337-1,1.2290244981028422
1338-1,1.3100900477711104
1339-1,2.1493008333677186
1340-1,0.77471441108526951
1341-1,0.4242757535415202
1342-1,0.70336885243778247
1343-1,0.68453030455041608
1344-1,1.2610674720207653
1345-1,0.62410791663823162
1346-1,0.4745247227265203
1347-1,1.0039013618906232
1348-1,0.51143705532056638
1349-1,0.95471324188314155
1350-1,0.65166791764648813
1351-1,0.40835241226099128
1352-1,0.38720130680119541
1353-1,0.89733193935179878
1354-1,0.30460095485678562
1355-1,0.61001760823331586
1356-1,0.48838187468229549
1357-1,0.9774359504710155
1358-1,1.0725610577274445
1359-1,0.82297133211289819
1360-1,0.64286476669311188
1361-1,2.1183792725822914
1362-1,1.0004903555901299
1363-1,1.4344496301069123
1364-1,1.4654282116819772
1365-1,2.355216986558283
1366-1,1.4810424789222054
1367-1,0.75029824351822738
1368-1,1.2639839522515077
1369-1,0.91368089476682313
1370-1,0.83039440019420485
1371-1,1.1678473414099801
1372-1,1.4345286891050577
1373-1,1.668392919429724
1374-1,1.6911033990598632
1375-1,0.53936042760188596
1376-1,2.0462628244708601
1377-1,1.3971295440485967
1378-1,2.1778504242300687
1379-1,2.5504735239288951
1380-1,1.6724524407080685
1381-1,0.87594318801094095
1382-1,1.0205058252296673
1383-1,1.0314559057066974
1384-1,0.5136827005796174
1385-1,0.78137984407240868
1386-1,1.1313339118976851
1387-1,1.1807130934570713
1388-1,1.0937591577698742
1389-1,0.60999491612538559
1390-1,0.99511392052085146
1391-1,1.1841011681912355
1392-1,0.98287100637178071
1393-1,0.22916510979891286
1394-1,0.69395841257575375
1395-1,0.85326805606972989
1396-1,1.2055872775372583
1397-1,0.97851563464715929
1398-1,0.60481925781790769
1399-1,0.61830638136140659
1400-1,1.1682782397150087
1401-1,0.78665905715775508
1402-1,3.798150113959744
1403-1,0.87721655307713264
1404-1,1.0342768092316155
1405-1,0.86502343885680877
1406-1,1.5901330464293084
1407-1,0.2984737659026207
1408-1,0.34269401659615373
1409-1,0.69187603838131906
1410-1,0.87600594028161105
1411-1,0.65452902318831796
1412-1,0.72228769404477999
1413-1,0.46105952397507616
1414-1,1.1454507942741639
1415-1,0.35033892386790338
1416-1,2.0379023781758194
1417-1,1.268783611953217
1418-1,0.8240270483873573
1419-1,0.94025646334598423
1420-1,1.1433886849424391
1421-1,1.2351272545268628
1422-1,0.66459196424020484
1423-1,0.74967501652235957
1424-1,1.3755954447453902
1425-1,0.94453118565386063
1426-1,1.2862518934187164
1427-1,0.95200196049978836
1428-1,1.0994882910326393
1429-1,0.94119048222437462
1430-1,0.82640483327137593
1431-1,1.8817090190709334
1432-1,0.86709256929739176
1433-1,1.0170558534692988
1434-1,1.1923221817993346
1435-1,0.90376134145784892
1436-1,1.0280384231998254
1437-1,0.77411693511712132
1438-1,0.62460501399600832
1439-1,1.3194136501345826
1440-1,0.93325035986753446
1441-1,0.75628052484067587
1442-1,0.99350115699318964
1443-1,0.85438298870040386
1444-1,1.3820580216963407
1445-1,0.83819103952935392
1446-1,0.98261677157516059
1447-1,1.8132519030900784
1448-1,0.53929655398539011
1449-1,0.56411486796367594
1450-1,1.2023335236344559
1451-1,0.5444978833784152
1452-1,0.67749489803296037
1453-1,3.1867572768390491
1454-1,2.4823241980335529
1455-1,0.57917705188036928
1456-1,0.56189711913403517
1457-1,0.83317415970733144
1458-1,0.96640673679021094
1459-1,0.67142429991563368
1460-1,0.75099077090004718
1461-1,0.48456915402183559
1462-1,0.64218628405562317
1463-1,0.96054091287650445
1464-1,1.0227046353336227
1465-1,1.2487622368852522
1466-1,0.69587085694538298
1467-1,1.0123680924749263
1468-1,0.76953998418651459
1469-1,1.3859557082218266
1470-1,4.2662077616366316
1471-1,1.5826934662663856
1472-1,0.51219424995807172
1473-1,0.61928719730931248
1474-1,0.6413704488576617
1475-1,1.1392837980009762
1476-1,1.0322414103632638
1477-1,0.37212455019452656
1478-1,0.77653972059698384
1479-1,1.2187394322006324
1480-1,0.49558029571659068
1481-1,0.36639333127565477
1482-1,0.63003385962976199
1483-1,1.0257576866025908
1484-1,1.2221422519164458
1485-1,0.76569454918357693
1486-1,0.27382201208374268
1487-1,0.48664726240967204
1488-1,0.44718419840452273
1489-1,0.44277795128162029
1490-1,0.68598786334832196
1491-1,0.75719082987534725
1492-1,0.78076290141826676
1493-1,0.87954678657805685
1494-1,0.7267002646695595
1495-1,0.49773723819399679
1496-1,0.3890313242902354
1497-1,8.3224987053399726
1498-1,0.80886079934817234
1499-1,0.7781785760151686
1500-1,0.67780217201883641
1501-1,1.1740507692168449
1502-1,0.82580830118893578
1503-1,1.3806427275744872
1504-1,1.2020837819020542
1505-1,0.60729317153689033
1506-1,0.47595434451817781
1507-1,0.46915105135688823
1508-1,0.43388629671728024
1509-1,0.32203240399946592
1510-1,0.80345503831644627
1511-1,0.55109000594314672
1512-1,0.64266148218458852
1513-1,0.51705688426758434
1514-1,1.0563483499373929
1515-1,0.98620224606922369
1516-1,0.80112493763468995
1517-1,0.93044618925342526
1518-1,0.61207272639205179
1519-1,0.89863094805151356
1520-1,3.0716736246426435
1521-1,1.1539826868236389
1522-1,0.65018270242889464
1523-1,0.5979808212823412
1524-1,1.276295609216527
1525-1,0.41668325286208957
1526-1,4.0847567205835986
1527-1,4.5683644370354006
1528-1,1.6621497967202901
1529-1,0.63475278549521486
1530-1,1.7491165488615119
1531-1,1.3187060858908508
1532-1,2.6788857662993384
1533-1,3.5185386016845501
1534-1,3.8459059988297515
1535-1,1.5562643914912664
1536-1,1.1908179405482711
1537-1,1.4278604682519891
1538-1,1.8858357328707473
1539-1,1.0525244157993818
1540-1,0.87367835305758779
1541-1,0.69607010228998067
1542-1,0.84897034292990115
1543-1,0.73831068326470928
1544-1,0.76604318168888519
1545-1,1.3827349012906962
1546-1,1.5212385827975536
1547-1,0.87023015815015659
1548-1,1.1116230082215992
1549-1,1.9613927584162474
1550-1,1.207443907649056
1551-1,1.1834496819892917
1552-1,0.87559798114221454
1553-1,0.8397413517005281
1554-1,0.89029023376671135
1555-1,0.98529243310532022
1556-1,1.2209271466586928
1557-1,0.78589866674826159
1558-1,1.8667812895372515
1559-1,0.82977833076836993
1560-1,1.3342285425515688
1561-1,1.8713854471717219
1562-1,0.97770629029911138
1563-1,1.5084034754375111
1564-1,3.0975385067761279
1565-1,1.7569415012827705
1566-1,1.1688067213234807
1567-1,2.6629363772924823
1568-1,2.2064180417160233
1569-1,1.5487650128571391
1570-1,1.2450246546946575
1571-1,1.7101258343282482
1572-1,0.9660771849835571
1573-1,1.0555785978306345
1574-1,1.1279710130930025
1575-1,0.85114062761190179
1576-1,1.8281615790825132
1577-1,1.7094131726905519
1578-1,1.2749115612288429
1579-1,1.1770462169780598
1580-1,1.9602269251711961
1581-1,2.1930284931977764
1582-1,1.3411160481870272
1583-1,2.816573684354009
1584-1,1.3299702742924675
1585-1,2.565631206713229
1586-1,0.89651193562312925
1587-1,0.44670527494178247
1588-1,0.71653923914658579
1589-1,2.7602740137305783
1590-1,2.9275932168911996
1591-1,2.1853278353180459
1592-1,0.99544575862347362
1593-1,1.087895400127002
1594-1,0.78709413907425607
1595-1,0.87785940170487031
1596-1,0.69636554496514014
1597-1,1.2929416493059984
1598-1,0.9235504394228069
1599-1,0.88667544266377762
1600-1,1.4422688635881917
1601-1,0.43235525922199675
1602-1,0.40988344515262926
1603-1,0.54551203290914796
1604-1,0.96244194549640183
1605-1,0.67655946540500067
1606-1,0.4888024769114041
1607-1,0.63825114742056488
1608-1,0.48624003239069041
1609-1,1.043350896874125
1610-1,0.57007629845239605
1611-1,0.61417373043619428
1612-1,0.89148975402765085
1613-1,0.65363768961817892
1614-1,0.43747075756384196
1615-1,1.134290077059948
1616-1,0.41501332796036489
1617-1,0.32655415909613372
1618-1,0.8596527814811431
1619-1,0.42573680476049292
1620-1,0.31455713061518326
1621-1,0.30101881446979867
1622-1,0.53926419806609871
1623-1,0.5170890533548016
1624-1,0.74206294909438042
1625-1,0.50154589134909622
1626-1,0.54020245183775617
1627-1,0.6766978580452685
1628-1,0.87691820548693811
1629-1,0.86701470139738746
1630-1,0.34452208095868936
1631-1,0.72226751956589474
1632-1,0.45431394390105567
1633-1,0.69606448991413306
1634-1,0.35705018887836504
1635-1,0.44403794781603989
1636-1,0.29462891779747957
1637-1,0.46911763947153423
1638-1,0.71513012160110068
1639-1,0.26712360741342872
1640-1,0.34676259231719347
1641-1,0.4645389491781779
1642-1,0.45152555991324755
1643-1,0.38438030977253484
1644-1,0.33341392942864245
1645-1,0.59898545194069008
1646-1,0.46320202248509423
1647-1,0.59482620641910733
1648-1,0.31470773325394696
1649-1,0.6058762450508266
1650-1,0.69264079387719391
1651-1,0.3594205421002884
1652-1,0.71493005883193272
1653-1,1.010634900522237
1654-1,0.50388415015723387
1655-1,0.68678858305731161
1656-1,0.52457765968282044
1657-1,0.83174597098557557
1658-1,0.82222818372022832
1659-1,0.56446943782944625
1660-1,0.83098317993843251
1661-1,0.59957635253106778
1662-1,0.6613233588893338
1663-1,0.65823158582159091
1664-1,0.38159447887360048
1665-1,0.36562790566999454
1666-1,0.3674872631734234
1667-1,0.61117664124921667
1668-1,0.82775479439479394
1669-1,1.2567724666314846
1670-1,0.22473918796860165
1671-1,0.50086382345526792
1672-1,0.24203907082967399
1673-1,0.31736436635218995
1674-1,0.34635690998267121
1675-1,0.3682205720869729
1676-1,0.38526458078934683
1677-1,0.2283592627923221
1678-1,0.17975271045572638
1679-1,0.47696965171217764
1680-1,0.44085862762894346
1681-1,0.32362485252211048
1682-1,0.65770760193945499
1683-1,0.35254847602703421
1684-1,0.2518483445175872
1685-1,0.63173957901029176
1686-1,0.79546345698197196
1687-1,0.91717765413051078
1688-1,1.7829891444699204
1689-1,0.67176280890665863
1690-1,0.93030329128371037
1691-1,1.1447453051329637
1692-1,0.80612905443291649
1693-1,0.63643092059927941
1694-1,0.75332354629870402
1695-1,0.77428289963894326
1696-1,0.72298493800804098
1697-1,1.1600912517033417
1698-1,0.63325114173162922
1699-1,0.90444992033173732
