,Var1
494-1,1.4362937985716389
495-1,1.2757143613639381
496-1,2.1320767240063221
497-1,6.9017367191116925
498-1,2.5960190396159692
499-1,2.4553524392717154
500-1,1.4749956008659904
501-1,0.8947890015010368
502-1,1.4738943679362699
503-1,1.2081692358194704
504-1,2.1811659618265953
505-1,0.89951872837571789
506-1,2.2723736047633656
507-1,2.1215697544855958
508-1,2.3429528959408756
509-1,1.7659124679629246
510-1,2.9234045685852417
511-1,1.4979396727754193
512-1,2.8001212222192393
513-1,2.5797741931028768
514-1,1.6660710909481389
515-1,6.7394770729772357
516-1,3.9315627732433116
517-1,7.0877309010366307
518-1,9.5474062243452646
519-1,4.0626110147086303
520-1,2.774505174985717
521-1,2.4883656108036165
522-1,3.3122198578123605
523-1,4.5548997035303218
524-1,4.67342634610619
525-1,2.7106690440609187
526-1,3.8230406833901531
527-1,2.7069758154209027
528-1,3.8641251368394687
529-1,5.5914811248689613
530-1,2.9809497074305042
531-1,3.0478975030793261
532-1,2.1291996502901438
533-1,2.5040129945705734
534-1,2.0876459507859622
535-1,1.9507260545867369
536-1,1.7934604922469848
537-1,1.3308143548300246
538-1,1.5401572647695825
539-1,1.1778416146547055
540-1,3.2118602719601665
541-1,1.342032321592503
542-1,1.8179607748164639
543-1,1.8649310659287901
544-1,1.0203229428868041
545-1,1.2288955128170076
546-1,1.1608530397175656
547-1,1.2174896689683887
548-1,1.0709990310959623
549-1,1.0582430519880879
550-1,1.4565882650270314
551-1,1.6125477361698175
552-1,1.3817308367703482
553-1,1.5810049244763615
554-1,1.6698413734602786
555-1,2.9961855058249043
556-1,1.6984127465489673
557-1,1.5798566672198182
558-1,2.1324021130678168
559-1,2.2944874019488455
560-1,1.2658562951214782
561-1,2.7090304646890009
562-1,2.6100743373416004
563-1,1.3907034757649628
564-1,1.3150499837249505
565-1,1.4633350038638713
566-1,1.2521727080239058
567-1,1.6860006457775063
568-1,1.2802468309654902
569-1,1.0314487604018485
570-1,1.440972092254589
571-1,1.2142759343599761
572-1,1.2672795545573263
573-1,0.93622006660695767
574-1,1.1509859584755706
575-1,1.1467807641049121
576-1,1.4745408630249113
577-1,3.4597239106896174
578-1,2.5137703325512764
579-1,2.376944253179246
580-1,2.9752642886644707
581-1,6.8826889371939295
582-1,2.4778513524944259
583-1,1.792879731759776
584-1,3.0898000603325269
585-1,3.6535292458564004
586-1,1.9582663232328141
587-1,3.1587915354173388
588-1,3.0351398300366519
589-1,5.2865056704189275
590-1,4.6338351691201574
591-1,21.97382076160125
592-1,15.78478490428464
593-1,6.4310518067292177
594-1,4.6092418130235995
595-1,2.2926815294169303
596-1,3.891850180799989
597-1,5.0465750197930204
598-1,5.0314889160120284
599-1,5.6893497081278017
600-1,6.3879126497718781
601-1,7.5684081326343469
602-1,8.9259829788565686
603-1,5.6248691739741172
604-1,7.9068476742157969
605-1,4.1172468792902004
606-1,3.6195907517015264
607-1,4.3259414877073299
608-1,3.6877719400363649
609-1,3.5979471219946562
610-1,3.505270007444524
611-1,4.605092355311097
612-1,4.1770906519307998
613-1,5.6504247868610289
614-1,3.8208813634309862
615-1,2.9286115562157531
616-1,3.0302066448448852
617-1,2.4138242835044523
618-1,2.4226453950291211
619-1,2.3260890723694514
620-1,2.0941686393795544
621-1,1.7989032927906086
622-1,1.9704198609493557
623-1,3.0419371054966668
624-1,4.1130282170308128
625-1,3.3018983649627018
626-1,3.5689946969053379
627-1,2.6364820582165649
628-1,5.7754768891604567
629-1,3.6096440677725194
630-1,5.8378108206695867
631-1,2.9995219558510762
632-1,4.0251708759500122
633-1,2.9650558383489991
634-1,2.9967952724644746
635-1,2.4067397035096851
636-1,2.2663162645405208
637-1,2.2714319588352074
638-1,2.2687001653063597
639-1,2.8001022987337771
640-1,4.514567935123508
641-1,3.5973479188193207
642-1,3.6910625980006722
643-1,5.1919172683689601
644-1,9.101011913655487
645-1,4.1526998928646908
646-1,2.3313495969780726
647-1,2.7784548744876716
648-1,1.5811054545921315
649-1,2.9232373593293826
650-1,3.4283572159450904
651-1,1.6257720145154517
652-1,1.6846416937507918
653-1,1.7129801164475404
654-1,1.2748037256557536
655-1,2.2494231825277735
656-1,1.5474141071176057
657-1,3.080138123454875
658-1,2.4522378677985857
659-1,2.2335091820567636
660-1,1.3820065735421061
661-1,1.7291381866840145
662-1,1.5037283552659375
663-1,2.568653157626954
664-1,3.3216479502246745
665-1,1.7619240137663139
666-1,2.048717821418689
667-1,5.735772641978337
668-1,3.7918456789281878
669-1,3.4006211736238843
670-1,3.5435253353789551
671-1,2.3017684741281577
672-1,3.5969873469071145
673-1,2.0734068775736723
674-1,1.6688049486015899
675-1,1.7235497782336766
676-1,1.4818968821362508
677-1,1.4293299831144632
678-1,1.7688780763756105
679-1,1.9437952584679286
680-1,1.6218184261717306
681-1,1.4150049995302456
682-1,1.101833883115124
683-1,1.8691913250098833
684-1,1.4208251175189168
685-1,1.1209561153911261
686-1,2.274945557978632
687-1,2.2244679442945832
688-1,2.4139808887208285
689-1,1.3923577238914986
690-1,0.85067286260760777
691-1,3.2157716748183818
692-1,1.4007433922473744
693-1,2.0340757011157269
694-1,2.3247927115386293
695-1,2.1193399135098394
696-1,1.5268627533769088
697-1,1.5295076677892188
698-1,1.7556655075464054
699-1,1.5714884178592117
700-1,1.323076777629925
701-1,4.038821199417816
702-1,1.1768307835911693
703-1,2.0941351311478229
704-1,1.8578535210977853
705-1,1.5951336008701287
706-1,2.6307022511466469
707-1,1.9714519736471905
708-1,2.3377653867017214
709-1,2.4105669449328726
710-1,1.7811567930277972
711-1,1.3455728367981732
712-1,1.4416730716785133
713-1,1.7798240523949067
714-1,1.5413820075488782
715-1,1.7170377626059241
716-1,1.3455535127733096
717-1,3.9841232579924299
718-1,2.1608862830733533
719-1,5.5496560863291196
720-1,2.2530125792396416
721-1,1.6127935655870418
722-1,2.495770474455909
723-1,2.4768686355390241
724-1,2.0722667977908946
725-1,1.6871411762148267
726-1,2.9630169822618302
727-1,3.1800956447874364
728-1,2.0163986449997848
729-1,1.4875687114456813
730-1,2.2988475501662076
731-1,2.3287696709499071
732-1,2.1489452556163564
733-1,1.0757037741434481
734-1,2.6414554205401055
735-1,2.9345030712314846
736-1,2.4730200537969917
737-1,2.5606061124471236
738-1,1.8307611356491258
739-1,1.2933514567245801
740-1,1.4494888990229506
741-1,1.7582781210684377
742-1,1.4647645600561459
743-1,1.5170517836926936
744-1,1.1009395997749012
745-1,1.3911942067909413
746-1,1.6243266435319743
747-1,2.0507519961375
748-1,0.83775451522973576
749-1,1.1628043990849086
750-1,1.3860316458884112
751-1,0.93151749035205711
752-1,0.95206199126589286
753-1,0.93867507409258055
754-1,0.80578890905474876
755-1,0.57384427834670482
756-1,0.88664455277310472
757-1,1.0589556917409075
758-1,1.4907060536327925
759-1,1.1859114734093064
760-1,1.7083310180076552
761-1,1.2288204013466182
762-1,3.0930892925628615
763-1,2.1269784683394222
764-1,2.0742470340284185
765-1,1.6381290624836851
766-1,0.94585931722703986
767-1,1.1908922011665084
768-1,1.2352097327504885
769-1,1.782120195292743
770-1,1.8366785219497852
771-1,1.2288802173122966
772-1,1.5795800762203684
773-1,2.4365770057700709
774-1,2.7540714289373116
775-1,5.0393186733792126
776-1,3.4961230550375784
777-1,4.7463993856219684
778-1,1.6269971029295853
779-1,1.6318584602769597
780-1,1.6812505227132759
781-1,1.5940180287576742
782-1,1.4064307038262474
783-1,1.5892772416887082
784-1,1.4411654113825076
785-1,1.2026529940117197
786-1,1.387731280385841
787-1,1.8897901855401802
788-1,1.324070156221657
789-1,1.4482345315958156
790-1,1.3782713592852804
791-1,1.6159961955572935
792-1,2.3288837009547958
793-1,3.030129352108005
794-1,2.9784048450007181
795-1,2.3485950578396442
796-1,1.652281343621063
797-1,3.8295959121734118
798-1,3.1021586778360675
799-1,2.424828363741975
800-1,2.2377091316404853
801-1,6.1492026926909888
802-1,2.5168187497653753
803-1,2.6401911045426076
804-1,8.1551164043059554
805-1,4.9106553417670531
806-1,3.9735602928193088
807-1,5.3263258543868304
808-1,5.7551962643846943
809-1,2.5609954316951988
810-1,2.7831734986046213
811-1,1.5378131784448452
812-1,1.6158142159921207
813-1,3.7404923583961667
814-1,3.6454830082435246
815-1,2.3218626088092855
816-1,1.2785600390037566
817-1,2.4579882659226455
818-1,0.94236968103026375
819-1,1.268933037111073
820-1,1.6857866093651632
821-1,0.9987742333974905
822-1,1.8142260450337622
823-1,2.1004924886057852
824-1,2.1163035216731987
825-1,2.002682556347001
826-1,2.3838209030445277
827-1,2.5818796937681356
828-1,1.6403104533649504
829-1,3.1441594506151436
830-1,1.8267058022495282
831-1,3.1937271629545938
832-1,1.4214213546658478
833-1,1.2933275878415609
834-1,1.4808177968820668
835-1,0.85076569981808292
836-1,2.3119777570122899
837-1,3.0047108946169692
838-1,7.7749604164060671
839-1,1.6725714494868236
840-1,1.7902633420429521
841-1,1.4441234293825926
842-1,2.0643991558283377
843-1,1.8109262845764162
844-1,2.3412817122998217
845-1,1.448857869459216
846-1,1.0620020772969696
847-1,1.2690733673760759
848-1,1.6562094336991051
849-1,1.4213559481170883
850-1,1.4013532305979268
851-1,1.8120338933037876
852-1,1.7706144910212891
853-1,1.847399838195362
854-1,1.2703114590170428
855-1,1.6415306149994748
856-1,1.5343616391018597
857-1,1.255155688704638
858-1,1.2954647282976146
859-1,0.7721692439590635
860-1,1.1702393136910727
861-1,1.3867785059010991
862-1,1.9294583215730805
863-1,1.4460552600575374
864-1,2.7075036897300415
865-1,1.1837764296203364
866-1,1.1602563998159754
867-1,0.90727810258670738
868-1,1.4282983041822255
869-1,1.5520686402419768
870-1,1.0684658784922674
871-1,2.0789119798035673
872-1,1.4107966921301784
873-1,1.4487046702859965
874-1,1.7296965228358796
875-1,1.574993213228697
876-1,2.3412054772778972
877-1,2.7187758266470978
878-1,2.108607568743412
879-1,1.506468136654463
880-1,1.6021325033765199
881-1,1.5508922461434791
882-1,0.73608668450093651
883-1,1.1448558699949547
884-1,1.2816967719896577
885-1,1.3145830546374189
886-1,2.1437164259653065
887-1,1.4526512137320562
888-1,1.6588182288457707
889-1,3.0777346902686373
890-1,2.1371778983240022
891-1,2.4068202169008805
892-1,1.7461660999075452
893-1,1.9857771203558556
894-1,1.1823255037875253
895-1,1.5876813096185141
896-1,1.6712130725612975
897-1,1.4231412963290277
898-1,1.1835167170655725
899-1,1.3890076162700955
900-1,2.7703321738043045
901-1,3.9619878949307301
902-1,9.0272219640366202
903-1,3.5783473951238194
904-1,1.8470284537846522
905-1,4.1036519984860131
906-1,4.9901095665025412
907-1,13.466801606935723
908-1,13.021085047042543
909-1,19.739647825036784
910-1,11.877908348559858
911-1,10.915121120944809
912-1,7.5364267206374036
913-1,2.1494668386772751
914-1,4.4576867736236494
915-1,3.8086013069323927
916-1,8.3194196311311472
917-1,7.0575574604597779
918-1,7.358556955874386
919-1,6.1285092657680567
920-1,4.9773193872205397
921-1,6.926495800299783
922-1,6.0933872623663925
923-1,1.8170794023307522
924-1,3.5798700754305779
925-1,3.6620553932483588
926-1,3.8133626216233845
927-1,3.3090770456428449
928-1,4.7078834261954308
929-1,2.6398324784923339
930-1,4.809655001408836
931-1,4.4666605428034991
932-1,5.8110178612690273
933-1,4.6789559564225565
934-1,4.5034485774017927
935-1,2.9558646281247367
936-1,2.5255838167721287
937-1,3.5176702576573864
938-1,4.0721167382819576
939-1,5.887979634291197
940-1,9.6681452510375738
941-1,6.3886674717596588
942-1,5.8138364924229382
943-1,4.2543800120877213
944-1,4.7354515420711989
945-1,7.4584918191923482
946-1,7.1688102575071326
947-1,8.1133551510581352
948-1,11.162022017738849
949-1,6.5406434892886551
950-1,4.9448671557443173
951-1,7.0265726831812589
952-1,3.3368875869032082
953-1,4.3326815686926539
954-1,2.5580619859110048
955-1,3.323532845653709
956-1,1.8083322141641369
957-1,4.2652341592437457
958-1,4.7590367754831195
959-1,3.6936912874192664
960-1,5.2520871064223584
961-1,2.4193083203686583
962-1,1.7733903961376918
963-1,3.1213586992982316
964-1,4.5070732468292576
965-1,3.5991483483885442
966-1,2.7432221887208295
967-1,2.6920074615987457
968-1,5.57150373691253
969-1,2.7161129187396007
970-1,4.2062148652869071
971-1,6.8170569316525302
972-1,2.5412215508642975
973-1,2.9541805831556802
974-1,2.8000211528799595
975-1,2.4405001230662497
976-1,1.5764039462563793
977-1,1.8486999123000389
978-1,2.1976682632878903
979-1,2.3664119295766413
980-1,3.6897600630154543
981-1,3.6552182228851784
982-1,2.4326631636116578
983-1,2.3483200319508857
984-1,2.2493668839209366
985-1,1.9265117978492112
986-1,3.798327893789792
987-1,2.4600761966446982
988-1,2.046064654226301
989-1,1.7135260993956196
990-1,1.3276793502098641
991-1,1.5138034553545081
992-1,1.5048529851603263
993-1,1.7331186264908576
994-1,2.3137851114323098
995-1,2.0822303473457988
996-1,1.2946472347664963
997-1,2.6337753582178869
998-1,2.146924809106177
999-1,1.7855219794709634
1000-1,1.5930348670231449
1001-1,1.6982998493126671
1002-1,1.6993289527885189
1003-1,2.1077968048646012
1004-1,0.94936769709429247
1005-1,0.46538289740089916
1006-1,1.023094117602902
1007-1,1.4657028690891902
1008-1,0.86859712203682449
1009-1,0.56760136042244302
1010-1,1.2540096117074355
1011-1,1.8247981105712923
1012-1,1.7151160395001193
1013-1,1.0356016861976316
1014-1,1.0734451450165232
1015-1,1.1448509814656853
1016-1,1.0973389343242854
1017-1,1.1734602502713167
1018-1,1.0636847640637057
1019-1,0.97759559986745126
1020-1,0.7071135061492082
1021-1,0.55180905502104516
1022-1,0.68446309529057869
1023-1,1.3838390448069819
1024-1,1.1953428694629717
1025-1,1.1758896854443099
1026-1,1.7191939481278746
1027-1,3.2793058876908265
1028-1,1.2814129220546815
1029-1,1.2317650997476619
1030-1,1.3516952379639149
1031-1,1.2427522165959195
1032-1,0.76900138843353161
1033-1,0.565405140781995
1034-1,0.90487954570680962
1035-1,0.87138928952590922
1036-1,1.1360932195992
1037-1,0.90056928945157699
1038-1,0.68412691591083563
1039-1,0.72337847915795317
1040-1,0.9326408288307807
1041-1,0.9497361891681585
1042-1,0.76936002976781948
1043-1,0.97798440061982872
1044-1,1.1292427911351886
1045-1,0.96834268713054139
1046-1,0.81587044891793226
1047-1,0.85513629028096505
1048-1,0.89394871641115103
1049-1,1.2242499761971726
1050-1,1.0424395067642283
1051-1,1.2177450663640048
1052-1,1.1078211806840217
1053-1,1.2162750583692552
1054-1,1.0289792500124335
1055-1,2.0536765301541382
1056-1,4.2556429135262022
1057-1,0.97602757686630304
1058-1,0.87144401498253588
1059-1,1.3132704435421172
1060-1,0.4990811919755363
1061-1,0.79657059631531069
1062-1,0.65338007663516318
1063-1,1.2297568257389369
1064-1,0.89545210751537552
1065-1,1.7702117585148127
1066-1,1.573959664099432
1067-1,0.94184308977866849
1068-1,0.77899047014290379
1069-1,1.0491381970769098
1070-1,1.2623126834358531
1071-1,0.96582095554074765
1072-1,1.0979217012687523
1073-1,1.4110255855639267
1074-1,1.384548753828563
1075-1,0.95172375778170082
1076-1,0.89284965926219939
1077-1,1.5329850955996291
1078-1,1.5016376441417196
1079-1,1.6948964159381994
1080-1,1.5278655803277155
1081-1,2.4723508038562594
1082-1,2.4677805106791721
1083-1,1.82709863995192
1084-1,2.6449405213495387
1085-1,1.9249316280036084
1086-1,2.4146222427558879
