,Var1,Var2
776-1,20110128,-0.040456343057672761
777-1,20110131,-0.0061645654794899585
778-1,20110201,0.022420003126167209
779-1,20110202,-0.0015515906914189692
780-1,20110203,0.0052656153877901346
781-1,20110204,0.0061595513499894672
782-1,20110207,-0.0067775983412325935
783-1,20110208,0.023825195364894913
784-1,20110209,-0.0042347310713144459
785-1,20110210,0.0048382313913815089
786-1,20110211,0.006314860858674276
787-1,20110214,0.0071684894786128162
788-1,20110215,-0.012277441237275699
789-1,20110216,0.011533116677418409
790-1,20110217,-0.0020870609841674437
791-1,20110218,0.015253905542581769
792-1,20110222,-0.036977493252133176
793-1,20110223,-0.027051653425430366
794-1,20110224,-0.00094058636813798557
795-1,20110225,0.01956888039379967
796-1,20110228,0.014353582815638699
797-1,20110301,-0.018051583948214489
798-1,20110302,-0.0055727698401306647
799-1,20110303,0.024836475148874548
800-1,20110304,0.0030238910250770523
801-1,20110307,0.014686312219955422
802-1,20110308,0.011536882879147115
803-1,20110309,0.015757548102370844
804-1,20110310,0.094678301525178643
805-1,20110311,-0.037568142082421208
806-1,20110314,-0.02295772243000771
807-1,20110315,-0.00083974812492515483
808-1,20110316,-0.019797026639782889
809-1,20110317,0.0022824546285495906
810-1,20110318,-0.0034256385198392358
811-1,20110321,0.0099588246604747077
812-1,20110322,-0.010817071029848524
813-1,20110323,0.048871933661279954
814-1,20110324,0.02370162121868713
815-1,20110325,-0.017994308539396098
816-1,20110328,-0.00027103943789752449
817-1,20110329,-0.00081355936690696851
818-1,20110330,-0.0040777547329340358
819-1,20110331,0.0065164498854679564
820-1,20110401,0.0078178050146551215
821-1,20110404,-0.013789592577290399
822-1,20110405,-0.0090250851888806771
823-1,20110406,-0.00027476301862661145
824-1,20110407,-0.013278203386076992
825-1,20110408,-0.0041858579326783385
826-1,20110411,-0.007297253823943084
827-1,20110412,0.007297253823943084
828-1,20110413,0.0011179431013412788
829-1,20110414,0.0036247077187727683
830-1,20110415,0.012446571964549236
831-1,20110418,-0.015791989079635194
832-1,20110419,0.010279295956807655
833-1,20110420,0.019840563254866606
834-1,20110421,0.0025708694222088546
835-1,20110425,-0.0037909604025472277
836-1,20110426,-0.0068055251095322511
837-1,20110427,0.015718480804833845
838-1,20110428,-0.0089129556953015943
839-1,20110429,-0.018344114666025924
840-1,20110502,0.013448809812612872
841-1,20110503,-0.010689426163285276
842-1,20110504,0.0074125253609707009
843-1,20110505,-0.0017794816823539783
844-1,20110506,0.00095857590359571532
845-1,20110509,-0.01128711225840684
846-1,20110510,0.0030407763582012137
847-1,20110511,-0.011939611500331182
848-1,20110512,0.017581957715591123
849-1,20110513,-0.0075763155982699892
850-1,20110516,-0.02804446270699934
851-1,20110517,0.0031236714309845759
852-1,20110518,0.037015496159359618
853-1,20110519,0.014646315517239383
854-1,20110520,-0.014100016678195271
855-1,20110523,-0.0043787699958475201
856-1,20110524,-0.0041225838242726631
857-1,20110525,-0.0049696402666952189
858-1,20110526,0.0082690658609232415
859-1,20110527,0.00054884743419503224
860-1,20110531,0.0090127607215078065
861-1,20110601,-0.022268961468642878
862-1,20110602,-0.0011126565821051315
863-1,20110603,-0.023371470653607229
864-1,20110606,0.017789541563498545
865-1,20110607,0.0055819290901086838
866-1,20110608,-0.005162201906611763
867-1,20110609,-0.0063144810948458918
868-1,20110610,-0.011609927943628584
869-1,20110613,-0.0062857349816582975
870-1,20110614,0.010265274059594987
871-1,20110615,-0.010838668570718024
872-1,20110616,0.0077132220713913568
873-1,20110617,0.0083599495032684601
874-1,20110620,0.011085499054642955
875-1,20110621,0.024808328514713374
876-1,20110622,0.014863129985814627
877-1,20110623,0.011733467947866227
878-1,20110624,-0.0098575461864300884
879-1,20110627,0.016726793805313278
880-1,20110628,0.033019119266079144
881-1,20110629,0.0044481232393169812
882-1,20110630,0.0015205274090219767
883-1,20110701,0.017570733162551644
884-1,20110705,0.018977772270142967
885-1,20110706,-0.013271268755777665
886-1,20110707,-0.0024770882123617
887-1,20110708,0.00099157172229524804
888-1,20110711,-0.015480958361737684
889-1,20110712,-0.0042869817263375687
890-1,20110713,0.00050530572070606183
891-1,20110714,-0.011687124895717993
892-1,20110715,0.016977476068070541
893-1,20110718,-0.010101095986503772
894-1,20110719,0.023577716222177969
895-1,20110720,-0.012723135332513014
896-1,20110721,0.014209387773551629
897-1,20110722,-0.0017341760818276875
898-1,20110725,0.0017341760818276875
899-1,20110726,-0.0057093365959137721
900-1,20110727,-0.030328329020572919
901-1,20110728,0.025837303508108977
902-1,20110729,0.0019985017893264789
903-1,20110801,-0.0070123002092161713
904-1,20110802,-0.030622448889309872
905-1,20110803,0.017722307936737902
906-1,20110804,-0.062503932439783583
907-1,20110805,-0.0046176912149058502
908-1,20110808,-0.075763827236054571
909-1,20110809,0.055966645065262721
910-1,20110810,-0.035617105649982772
911-1,20110811,0.065167819490698164
912-1,20110812,0.006985520077327223
913-1,20110815,0.028765672523265007
914-1,20110816,0.011638564065564516
915-1,20110817,-0.0048975481319200043
916-1,20110818,-0.10722846648475493
917-1,20110819,0.0095899969208388391
918-1,20110822,-0.0060008752731373072
919-1,20110823,0.051121310553607024
920-1,20110824,0.017814236275127016
921-1,20110825,-0.026155024357538359
922-1,20110826,0.026689926750607995
923-1,20110829,0.016967533256703415
924-1,20110830,0.011760229618464901
925-1,20110831,0.003889542048662431
926-1,20110901,-0.010798257529191169
927-1,20110902,-0.019415521067305264
928-1,20110906,0.0069112449472128468
929-1,20110907,0.037308544809794508
930-1,20110908,-0.006785763187023619
931-1,20110909,-0.042246870084738042
932-1,20110912,0.009204360320248739
933-1,20110913,0.013846070744286454
934-1,20110914,0.0093848446886188874
935-1,20110915,0.014425804005099518
936-1,20110916,0.0022991452202201224
937-1,20110919,0.048802314911538858
938-1,20110920,-0.0019459991546115774
939-1,20110921,-0.029152262051152178
940-1,20110922,-0.03261435564116999
941-1,20110923,0.0023282897595908736
942-1,20110926,0.020967272843931184
943-1,20110927,0.0090680722139704351
944-1,20110928,-0.011601643369063552
945-1,20110929,-0.033009701552300985
946-1,20110930,-0.022538405981543885
947-1,20111003,-0.029666075359003674
948-1,20111004,0.028324333577140592
949-1,20111005,0.021780409459137395
950-1,20111006,0.011494379425735168
951-1,20111007,0.019547947554576339
952-1,20111010,0.041412752235110872
953-1,20111011,0.0099696874402148694
954-1,20111012,0.0045866103339924358
955-1,20111013,-0.010653853797276014
956-1,20111014,0.027135774734050155
957-1,20111017,-0.02519024882855847
958-1,20111018,0.030860001791507496
959-1,20111019,-0.037196849708600599
960-1,20111020,0.0021980714674905144
961-1,20111021,0.026482048266232905
962-1,20111024,0.010634626989611817
963-1,20111025,-0.029824469874092152
964-1,20111026,0.0026605409332698393
965-1,20111027,0.039545818234750563
966-1,20111028,-0.013322623135648026
967-1,20111031,-0.0038899088361308287
968-1,20111101,-0.02650865767345234
969-1,20111102,-0.00091000097279891889
970-1,20111103,0.0050853723832795517
971-1,20111104,0.065217638311379833
972-1,20111107,0.0011308380714307731
973-1,20111108,0.0024833515415090268
974-1,20111109,-0.032076060325323841
975-1,20111110,0.013183954117422569
976-1,20111111,0.018666601640478397
977-1,20111114,-0.015454853066367846
978-1,20111115,0.0082117249765181199
979-1,20111116,-0.023095184025004212
980-1,20111117,-0.022451721798757873
981-1,20111118,-0.00095147485769908613
982-1,20111121,-0.0076445666120985578
983-1,20111122,0.013813032197280695
984-1,20111123,-0.024420653358931066
985-1,20111125,-0.010231514346640935
986-1,20111128,0.023951792157642426
987-1,20111129,0.0090433743403002254
988-1,20111130,0.029643902458601268
989-1,20111201,0.0027560881019801364
990-1,20111202,0.0068571697261368136
991-1,20111205,0.0071497779465730105
992-1,20111206,-0.01057248522407539
993-1,20111207,0.0027391023744991472
994-1,20111208,-0.023058434568236752
995-1,20111209,0.025335302582833119
996-1,20111212,0.00090929763028135824
997-1,20111213,-0.0093597304680113069
998-1,20111214,-0.012230451288969491
999-1,20111215,0.0080934653841264748
1000-1,20111216,0.0013808978028628793
1001-1,20111219,0.0034439248825095525
1002-1,20111220,0.033137259373114514
1003-1,20111221,0.0030994047392871593
1004-1,20111222,-0.0053191614776002538
1005-1,20111223,0.0097302846425764145
1006-1,20111227,0.010943422848056272
1007-1,20111228,-0.0039258501894097186
1008-1,20111229,0.014750809758147909
1009-1,20111230,-0.0090850722224704583
1010-1,20120103,-0.01488643952783697
1011-1,20120104,0.018573679363131035
1012-1,20120105,0.0036736940290369446
1013-1,20120106,0.0083772372631449876
1014-1,20120109,-0.0029991453500466392
1015-1,20120110,0.0042817449273298003
1016-1,20120111,0.0068128856236602253
1017-1,20120112,0.010343100123077154
1018-1,20120113,-0.0048416050792194909
1019-1,20120117,0.0067297835485184976
1020-1,20120118,0.0066847961487175311
1021-1,20120119,-0.00041649313388436582
1022-1,20120120,0.0031194784577168733
1023-1,20120123,-0.017384457082409099
1024-1,20120124,0.0069481277524392482
1025-1,20120125,0.0023053557312748829
1026-1,20120126,0.012068394497432688
1027-1,20120127,-0.010395104000339828
1028-1,20120130,0.013080223862095508
1029-1,20120131,-0.011618387953864939
1030-1,20120201,0.0064482802736862688
1031-1,20120202,-0.01209860398066942
1032-1,20120203,0.013962923526348536
1033-1,20120206,-0.0010353039541577402
1034-1,20120207,0.003102701837510935
1035-1,20120208,0.0061766718917288799
1036-1,20120209,0.01000723147624516
1037-1,20120210,-0.0081616449788306511
1038-1,20120213,0.0087710914171967858
1039-1,20120214,-0.0024400174773657746
1040-1,20120215,-0.012908692721626203
1041-1,20120216,0.00082457229986410141
1042-1,20120217,-0.0016498250803498316
1043-1,20120221,-0.0037220886643734019
1044-1,20120222,0.0012422361845909613
1045-1,20120223,0.0024798524797824406
1046-1,20120224,-0.0028937597704596918
1047-1,20120227,-0.0016573444854350861
1048-1,20120228,0.013796162399946077
1049-1,20120229,-0.0065654729068000961
1050-1,20120301,0.0026724242444249313
1051-1,20120302,0.0034839670448887361
1052-1,20120305,0.0034718711480321574
1053-1,20120306,-0.014787700154379468
1054-1,20120307,0.024122183516338769
1055-1,20120308,0.017022539802814762
1056-1,20120309,0.028578965957817726
1057-1,20120312,-0.013600365064684539
1058-1,20120313,0.023585087032720331
1059-1,20120314,0.0062851363932980853
1060-1,20120315,0.0075657633445058714
1061-1,20120316,0.0026345517684740472
1062-1,20120319,0.0063694482854801393
1063-1,20120320,0.0035418062935872463
1064-1,20120321,0.0016733293855208942
1065-1,20120322,0.025132020710183944
1066-1,20120323,0.0027137058715958062
1067-1,20120326,0.0097088141269612294
1068-1,20120327,0.0067760601635802331
1069-1,20120328,-0.004452763613224775
1070-1,20120329,-0.0053696209203577538
1071-1,20120330,0.0033146726877264499
1072-1,20120402,0.013238165874684071
1073-1,20120403,0.0044912232598379731
1074-1,20120404,0.00096605636986701882
1075-1,20120405,0.020848566121543399
1076-1,20120409,-0.012282828930499257
1077-1,20120410,-0.01155475040542342
1078-1,20120411,0.042743021910405687
1079-1,20120412,0.022356620163447083
1080-1,20120413,0.017337693040207824
1081-1,20120416,-0.033303440459476086
1082-1,20120417,-0.016906573444440909
1083-1,20120418,0.028076148600216122
1084-1,20120419,-0.025436838396700523
1085-1,20120420,0.0061032655335218067
1086-1,20120423,-0.01027828118346541
1087-1,20120424,-0.0087471615091558874
1088-1,20120425,0.025007682380936203
1089-1,20120426,0.019136951429369553
1090-1,20120427,-0.054882527078000898
1091-1,20120430,-0.0010452962624256656
1092-1,20120501,0.0052155890135416882
1093-1,20120502,0.0043256404501397228
1094-1,20120503,-0.021994253675091002
1095-1,20120504,-0.019784978316731205
1096-1,20120507,-0.0012609206390079564
1097-1,20120508,-0.023710758789682096
1098-1,20120509,-0.00092327584806239926
1099-1,20120510,0.013304779460567406
1100-1,20120511,0.002730749921944664
1101-1,20120514,-0.024756245193920723
1102-1,20120515,-0.0063563496869698533
1103-1,20120516,-0.0056422944496286043
1104-1,20120517,-0.025404861652931654
1105-1,20120518,-0.0031001768678149411
1106-1,20120521,0.041248839174686136
1107-1,20120522,-0.0054150071631400287
1108-1,20120523,0.034594065998162282
1109-1,20120524,-0.0098146916532311224
1110-1,20120525,-0.0038429912791677623
1111-1,20120529,0.018709109874387231
1112-1,20120530,-0.015596979216095264
1113-1,20120531,0.0032846744860632882
1114-1,20120601,-0.051782430305153504
1115-1,20120604,0.033396179688761407
1116-1,20120605,-0.027847519131330767
1117-1,20120606,0.020958003005898451
1118-1,20120607,-0.0018702081381585245
1119-1,20120608,0.0031772758249442035
1120-1,20120611,-0.014188633613764878
1121-1,20120612,0.0034953509678854466
1122-1,20120613,-0.033660942738825028
1123-1,20120614,0.020370449026888782
1124-1,20120615,0.004005727816926985
1125-1,20120618,0.030927401691078771
1126-1,20120619,0.017200790048454095
1127-1,20120620,0.0092998729042603756
1128-1,20120621,-0.028348067874954808
1129-1,20120622,0.0098441385607976883
1130-1,20120625,-0.024935249366598633
1131-1,20120626,0.011757156986043515
1132-1,20120627,-0.021756296989810409
1133-1,20120628,-0.01240118916804045
1134-1,20120629,0.023338503553407719
1135-1,20120702,-0.0099897164749833678
1136-1,20120703,-0.015270386439900197
1137-1,20120705,0.0076643410245038623
1138-1,20120706,-0.007856704206784304
1139-1,20120709,0.0080475621136524289
1140-1,20120710,-0.0015278841780532737
1141-1,20120711,-0.0032545257021618923
1142-1,20120712,0.010586146260371354
1143-1,20120713,0.017305049541028517
1144-1,20120716,-0.013801092170292684
1145-1,20120717,0.015571086577148119
1146-1,20120718,-0.0080366753463456675
1147-1,20120719,0.016932212136909541
1148-1,20120720,-0.042014279425250045
1149-1,20120723,-0.027110387778531475
1150-1,20120724,-0.00098902193800176619
1151-1,20120725,-0.0021792975440435569
1152-1,20120726,0.038709491054301104
1153-1,20120727,-0.098999480250848038
1154-1,20120730,-0.012506787294469301
1155-1,20120731,-0.03483614149928016
1156-1,20120801,-0.034263390965854068
1157-1,20120802,-0.013577472413689229
1158-1,20120803,0.016772363310208593
1159-1,20120806,-0.0096154586994416924
1160-1,20120807,0.041015212567421688
1161-1,20120808,0.00044150111092422506
1162-1,20120809,-0.00464551217041409
1163-1,20120810,0.010147892070348608
1164-1,20120813,0.012650114166626203
1165-1,20120814,0.0064809040840829724
1166-1,20120815,0.035121020282025128
1167-1,20120816,0.0063209370603192205
1168-1,20120817,-0.0040366457545037981
1169-1,20120820,-0.0033243330012298067
1170-1,20120821,0.00041614648956800337
1171-1,20120822,0.0010396092006086377
1172-1,20120823,-0.0047911767519597248
1173-1,20120824,0.016566955840091158
1174-1,20120827,0.0089961759859478185
1175-1,20120828,0.0046705334165753065
1176-1,20120829,-0.0038566981732843786
1177-1,20120830,0.011123585218662413
1178-1,20120831,-0.0024164329116285188
1179-1,20120904,-0.0018161643575504982
1180-1,20120905,0.0060410977118605658
1181-1,20120906,0.020467679236061187
1182-1,20120907,0.0064699764957474315
1183-1,20120910,-0.0066666913581894249
1184-1,20120911,-0.001969279880212671
1185-1,20120912,0.0088313791530443275
1186-1,20120913,0.01068905328378067
1187-1,20120914,-0.026046708938100682
1188-1,20120917,-0.015194214740916312
1189-1,20120918,-0.0082937665662972115
1190-1,20120919,0.017916936257758032
1191-1,20120920,0.021319402017594857
1192-1,20120921,-0.0019550348358032821
1193-1,20120924,0.0012712073290597203
1194-1,20120925,-0.012488485234901425
1195-1,20120926,-0.0083466303321841906
1196-1,20120927,0.018389050064901546
1197-1,20120928,-0.0063879142085756513
1198-1,20121001,-0.011203210420014376
1199-1,20121002,-0.017297293690658133
1200-1,20121003,0.0040494082465083459
1201-1,20121004,-0.0078097663540570572
1202-1,20121005,-0.0078712392080961813
1203-1,20121008,0.00082068121142908623
1204-1,20121009,-0.02934348498098327
1205-1,20121010,-0.008696629209210105
1206-1,20121011,0.0046758852462929212
1207-1,20121012,0.00042399831035888624
1208-1,20121015,0.010332195237205077
1209-1,20121016,0.027058739763316186
1210-1,20121017,-0.012067828174822992
1211-1,20121018,-0.020249100167967882
1212-1,20121019,-0.037383515289504565
1213-1,20121022,-0.0085743077796323064
1214-1,20121023,-0.0070906567855066882
1215-1,20121024,0.0061518192182736797
1216-1,20121025,0.02202214622239218
1217-1,20121026,-0.008358257614201392
1218-1,20121031,0.00087164965205044354
1219-1,20121101,0.015132152123518594
1220-1,20121102,0.086868335936603813
1221-1,20121105,0.0033382456135817584
1222-1,20121106,0.014209484823048069
1223-1,20121107,0.00096590367791682397
1224-1,20121108,-0.018120320441826099
1225-1,20121109,0.0024547118222151276
1226-1,20121112,-0.0058028193319308308
1227-1,20121113,-0.0075247879810307339
1228-1,20121114,-0.029654215260723316
1229-1,20121115,-0.0086366977325913474
1230-1,20121116,0.0069973531031579661
1231-1,20121119,0.020301143817853529
1232-1,20121120,0.0058110573303054025
1233-1,20121121,0.0093467917210610096
1234-1,20121123,0.012784125334710073
1235-1,20121126,-0.0056835037851339365
1236-1,20121127,-0.012857461269913273
1237-1,20121128,0.022247201619752133
1238-1,20121129,0.0085304898837317289
1239-1,20121130,0.00077190277858196765
1240-1,20121203,-0.00096497160821940042
1241-1,20121204,-0.013021270366520454
1242-1,20121205,-0.0060826244636387194
1243-1,20121206,0.055506018311727523
1244-1,20121207,-0.0016770711095550617
1245-1,20121210,-0.012574060760397465
1246-1,20121211,0.0048982765608620582
1247-1,20121212,0.0069295155081849913
1248-1,20121213,-0.0077755790134133029
1249-1,20121214,0.0040358588733289125
1250-1,20121217,0.02241457181728812
1251-1,20121218,-0.0045901117954647574
1252-1,20121219,-0.0012890159228882148
1253-1,20121220,-0.00073732722234431947
1254-1,20121221,-0.011685192776212716
1255-1,20121224,0.001305118111980974
1256-1,20121226,-0.010300681020559033
1257-1,20121227,0.0023034444313352331
1258-1,20121228,-0.011570650233826196
1259-1,20121231,0.019195169711020199
1260-1,20130102,0.024851716155763537
1261-1,20130103,0.0067047456024047491
1262-1,20130104,0.0058973317876658271
1263-1,20130107,0.00094214771768630357
1264-1,20130108,-0.0023345615344094739
1265-1,20130109,-0.01795966639819202
1266-1,20130110,-0.0016488049901841606
1267-1,20130111,0.0085806094699245605
1268-1,20130114,-0.0063828063874451502
1269-1,20130115,-0.0032985186586649284
1270-1,20130116,-0.0025730578430551709
1271-1,20130117,0.0029400976709967885
1272-1,20130118,0.0054894922847714689
1273-1,20130122,0.0033702268089275123
1274-1,20130123,-0.0097775713839278744
1275-1,20130124,0.0020181641562371233
1276-1,20130125,0.040587362890835088
1277-1,20130128,-0.014358130204301212
1278-1,20130129,-0.0075269172563627862
1279-1,20130130,0.0075269172563627862
1280-1,20130131,0.0021401827323677125
1281-1,20130201,0.012613856418048464
1282-1,20130204,-0.013326741851910739
1283-1,20130205,0.001959213379399749
1284-1,20130206,-0.0026726073814771212
1285-1,20130207,-0.0035746240029590481
1286-1,20130208,0.0089127149705756636
1287-1,20130211,-0.0039118115316769675
1288-1,20130212,0.0021356121304210163
1289-1,20130213,-0.0074499039720370419
1290-1,20130214,-0.0052526552338392207
1291-1,20130215,-0.022026921315221326
1292-1,20130219,0.0022062888155378602
1293-1,20130220,-0.021721823146835906
1294-1,20130221,0.0011254925217345502
1295-1,20130222,0.015348424643662373
1296-1,20130225,-0.017600677847987356
1297-1,20130226,0.001126760682590433
1298-1,20130227,0.02392325496600689
1299-1,20130228,0.0045708096764989214
1300-1,20130301,0.00082053156812289529
1301-1,20130304,0.015284041589961994
1302-1,20130305,0.014257949609027598
1303-1,20130306,0.010386503020212601
1304-1,20130307,0.019939975783845654
1305-1,20130308,0.0070139711034951091
1306-1,20130311,-0.0010233669663382017
1307-1,20130312,-0.0056473154279839122
1308-1,20130313,0.0053059602446037246
1309-1,20130314,-0.015656233772265438
1310-1,20130315,0.00021672698986030525
1311-1,20130318,-0.013131391654191304
1312-1,20130319,-0.0021100763939552181
1313-1,20130320,0.010810916104215806
1314-1,20130321,-0.0066390285348090217
1315-1,20130322,0.0058115564147769305
1316-1,20130325,-0.012274395730739407
1317-1,20130326,0.0063313612835607103
1318-1,20130327,-0.0021060028843891132
1319-1,20130328,0.00035130862824050979
1320-1,20130401,-0.001449944233460343
1321-1,20130402,0.024367613914857422
1322-1,20130403,-0.0096585780172349089
1323-1,20130404,0.0069084903438119127
1324-1,20130405,-0.005349913528179151
1325-1,20130408,0.005349913528179151
1326-1,20130409,-0.012121360532344916
1327-1,20130410,0.0065983917125684854
1328-1,20130411,0.013921338518607662
1329-1,20130412,0.0081591477624467501
1330-1,20130415,-0.022946212246301556
1331-1,20130416,0.014104120970883649
1332-1,20130417,-0.0065113321210557018
1333-1,20130418,-0.0075927888498279472
1334-1,20130419,0.011367673222603791
1335-1,20130422,0.004442932804038513
1336-1,20130423,0.01236989423612922
1337-1,20130424,0.0078839626683686603
1338-1,20130425,0.011132456916172373
1339-1,20130426,-0.0085459968367498362
1340-1,20130429,0.0095369135156859741
1341-1,20130430,0.0041182827335228822
1342-1,20130501,-0.011407910772231133
1343-1,20130502,0.003982746718310004
1344-1,20130503,0.024215842978231095
1345-1,20130506,0.0098526926570281503
1346-1,20130507,-0.0043714601688185084
1347-1,20130508,0.0033705192008177676
1348-1,20130509,-0.00064112840791974435
1349-1,20130510,0.011636379009136277
1350-1,20130513,-0.0039698345109115962
1351-1,20130514,0.010721947980409041
1352-1,20130515,0.0085033526342650489
1353-1,20130516,-0.0081492380154672972
1354-1,20130517,0.0090073058554702712
1355-1,20130520,-0.0044543503493796877
1356-1,20130521,0.0064017706337757829
1357-1,20130522,-0.001596604634420018
1358-1,20130523,-0.0098303022020287401
1359-1,20130524,-0.0026799101717323026
1360-1,20130528,0.014573634102164057
1361-1,20130529,-0.010006337399726561
1362-1,20130530,-0.0025173078113773784
1363-1,20130531,-0.0061626172754900566
1364-1,20130603,0.0056899157776788556
1365-1,20130604,-0.0020509591475859068
1366-1,20130605,-0.01543756288676601
1367-1,20130606,0.010529771827918921
1368-1,20130607,0.031555257927096569
1369-1,20130610,0.016509134511037971
1370-1,20130611,-0.010224144097606747
1371-1,20130612,-0.015399133985718017
1372-1,20130613,0.023313939382624049
1373-1,20130614,-0.0056252523857533987
1374-1,20130617,0.0066859389008353531
1375-1,20130618,0.016074859771156191
1376-1,20130619,-0.010185828029035449
1377-1,20130620,-0.018078730140596022
1378-1,20130621,-0.0082355670400886538
1379-1,20130624,-0.010332195237205077
1380-1,20130625,0.011181977048936531
1381-1,20130626,0.015782140181263671
1382-1,20130627,-0.0013691338565298139
1383-1,20130628,-0.0028965642631746391
1384-1,20130701,0.011385322225124561
1385-1,20130702,0.0079681696491773479
1386-1,20130703,0.0077566021351733738
1387-1,20130705,0.0062213206142525124
1388-1,20130708,0.0082353406613053792
1389-1,20130709,-0.0025662660269345494
1390-1,20130710,0.00022022389518205898
1391-1,20130711,0.01789529096635345
1392-1,20130712,0.004890688689586753
1393-1,20130715,-0.00035879588487208736
1394-1,20130716,-0.0019397254546289489
1395-1,20130717,-0.019313749261510083
1396-1,20130718,0.0040971669840699221
1397-1,20130719,0.0045166537044361021
1398-1,20130722,0.0031930360945882086
1399-1,20130723,-0.019756258279948646
1400-1,20130724,-0.01609093120568339
1401-1,20130725,0.023747034562878078
1402-1,20130726,0.073363866016146417
1403-1,20130729,-0.012480447258972127
1404-1,20130730,-0.0070632521335545206
1405-1,20130731,-0.0097766141846165056
1406-1,20130801,0.030546221242761185
1407-1,20130802,0.01042734073793472
1408-1,20130805,-0.0035425735862943952
1409-1,20130806,-0.015909852340521446
1410-1,20130807,-0.0085529559879971018
1411-1,20130808,0.010611275754151883
1412-1,20130809,-0.0020583197661547814
1413-1,20130812,0.0016469946078219166
1414-1,20130813,-0.0037095597941698699
1415-1,20130814,-0.010933608330919498
1416-1,20130815,-0.015849970637473731
1417-1,20130816,-0.00028280543174918904
1418-1,20130819,-0.0062420404120437922
1419-1,20130820,0.0056761894986570027
1420-1,20130821,0.00070726362662476561
1421-1,20130822,0.016825971833977604
1422-1,20130823,0.00055601891896728262
1423-1,20130826,-0.0011123471669742813
1424-1,20130827,-0.024790001862324829
1425-1,20130828,0.012049192483858384
1426-1,20130829,0.0028141287742879939
1427-1,20130830,-0.0088914565032736093
1428-1,20130903,0.014845314318063352
1429-1,20130904,0.0074448073896116185
1430-1,20130905,-0.0012485262078261172
1431-1,20130906,-0.0065105983303732629
1432-1,20130909,0.012047711037831199
1433-1,20130910,0.024409748114242902
1434-1,20130911,0.015506259094154373
1435-1,20130912,0.0035749789812724586
1436-1,20130913,-0.0011902401722538869
1437-1,20130916,-0.0043763745997988934
1438-1,20130917,0.010576513187398717
1439-1,20130918,0.016951768558921998
1440-1,20130919,-0.012686810156741224
1441-1,20130920,-0.0034762111547692598
1442-1,20130923,-0.0097716345995326748
1443-1,20130924,0.015667491835585245
1444-1,20130925,-0.0027470747866091827
1445-1,20130926,0.011072867644679185
1446-1,20130927,0.0016827393783671596
1447-1,20130930,-0.0041472324864457732
1448-1,20131001,0.0020757661838439745
1449-1,20131002,0.00025916807194459324
1450-1,20131003,-0.004024672748432323
1451-1,20131004,0.006871097234641077
1452-1,20131007,-0.0071313106110766356
1453-1,20131008,-0.017457948147360014
1454-1,20131009,-0.0033158727908038088
1455-1,20131010,0.024281001255848977
1456-1,20131011,0.0091643106690071363
1457-1,20131014,0.0035911286509087148
1458-1,20131015,-0.018216381248995717
1459-1,20131016,0.017511998035420362
1460-1,20131017,0.0086105707877450754
1461-1,20131018,0.0074660264552193212
1462-1,20131021,0.0018892883004930638
1463-1,20131022,0.017957833867660256
1464-1,20131023,-0.010685986377024115
1465-1,20131024,-0.012697386003111433
1466-1,20131025,0.011447385840350321
1467-1,20131028,-0.015377162083587415
1468-1,20131029,0.011241040375796096
1469-1,20131030,0.01520657496324862
1470-1,20131031,0.0027177286647424026
1471-1,20131101,-0.0082998308602935111
1472-1,20131104,-0.00012440131881419347
1473-1,20131105,0.01989288077435436
1474-1,20131106,-0.01085201171315564
1475-1,20131107,-0.025725694426772527
1476-1,20131108,0.026711523218874156
1477-1,20131111,-0.0023429322019161702
1478-1,20131112,-0.0048264433769293902
1479-1,20131113,0.010734880063095531
1480-1,20131114,-0.004551333276351599
1481-1,20131115,0.0011089890853783757
1482-1,20131118,-0.0080371375446484095
1483-1,20131119,-0.0078519752826853306
1484-1,20131120,-0.0028820269306413238
1485-1,20131121,0.023194838296597631
1486-1,20131122,-0.0024551939659502864
1487-1,20131125,-0.0078973756949505258
1488-1,20131126,0.0096166442014631315
1489-1,20131127,0.0015938212164474663
1490-1,20131129,0.00036744442816516454
1491-1,20131202,-0.0073746646912669078
1492-1,20131203,-0.0066840204285716354
1493-1,20131204,-0.012622800858198779
1494-1,20131205,0.0027631266010121891
1495-1,20131206,0.0023802078258938764
1496-1,20131209,-0.0025056389957045511
1497-1,20131210,-0.029662922062225761
1498-1,20131211,-0.013005775729099334
1499-1,20131212,0.0013082157805062167
1500-1,20131213,-0.0017010144762279467
1501-1,20131216,0.0011779335175248207
1502-1,20131217,-0.0048515141379370519
1503-1,20131218,0.020812405745934903
1504-1,20131219,-0.0068462451738993124
1505-1,20131220,0.0065887454943505119
1506-1,20131223,0.0085903470756267808
1507-1,20131224,0.0034410280560130957
1508-1,20131226,0.0035560108592189721
1509-1,20131227,-0.0039377631066495056
1510-1,20131230,-0.00038189803786625731
1511-1,20131231,-0.0019116809492327747
1512-1,20140102,-0.015685587731119277
1513-1,20140103,-0.0028549201846237438
1514-1,20140106,-0.010319469801777892
1515-1,20140107,0.014469391462382575
1516-1,20140108,0.0096594221330175145
1517-1,20140109,-0.0052689192124626416
1518-1,20140110,0.00077279756550829859
1519-1,20140113,-0.033382247531548614
1520-1,20140114,0.0043833503138506202
1521-1,20140115,0.0097600352710607297
1522-1,20140116,-0.012148571438477695
1523-1,20140117,-0.0050612787851651575
1524-1,20140121,-0.016832013896398657
